,NUTS3_ID,NUTS1_NAME,NUTS2_NAME,NUTS3_NAME,POSTAL_CODE,CLASSIFICATION
164,DEF06,Schleswig-Holstein,Schleswig-Holstein,Herzogtum Lauenburg,23911,IN
165,DEF08,Schleswig-Holstein,Schleswig-Holstein,Ostholstein,23715,IN
166,DEF08,Schleswig-Holstein,Schleswig-Holstein,Ostholstein,23758,IN
167,DEF0A,Schleswig-Holstein,Schleswig-Holstein,Plön,24326,IN
168,DEF0A,Schleswig-Holstein,Schleswig-Holstein,Plön,24327,IN
169,DEF0A,Schleswig-Holstein,Schleswig-Holstein,Plön,24329,IN
170,DEF0A,Schleswig-Holstein,Schleswig-Holstein,Plön,24306,IN
171,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,24239,IN
172,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,24109,IN
173,DEF0D,Schleswig-Holstein,Schleswig-Holstein,Segeberg,23826,IN
174,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,22941,IN
175,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,21509,IN
176,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,22927,IN
177,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,22967,IN
178,DE932,Niedersachsen,Lüneburg,Cuxhaven,21762,IN
179,DE933,Niedersachsen,Lüneburg,Harburg,21376,IN
180,DE933,Niedersachsen,Lüneburg,Harburg,21228,IN
181,DE933,Niedersachsen,Lüneburg,Harburg,21647,IN
182,DE933,Niedersachsen,Lüneburg,Harburg,21218,IN
183,DE933,Niedersachsen,Lüneburg,Harburg,21220,IN
184,DE933,Niedersachsen,Lüneburg,Harburg,21274,IN
185,DE933,Niedersachsen,Lüneburg,Harburg,21279,IN
186,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21365,IN
187,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21385,IN
188,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21386,IN
189,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21409,IN
190,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21394,IN
191,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21335,IN
192,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21337,IN
193,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21339,IN
194,DE939,Niedersachsen,Lüneburg,Stade,21717,IN
195,DE939,Niedersachsen,Lüneburg,Stade,21712,IN
196,DE939,Niedersachsen,Lüneburg,Stade,21732,IN
197,DE405,Brandenburg,Brandenburg,Barnim,16352,IN
198,DE40A,Brandenburg,Brandenburg,Oberhavel,16565,IN
199,DE40D,Brandenburg,Brandenburg,Ostprignitz-Ruppin,16918,PR
222,DEF06,Schleswig-Holstein,Schleswig-Holstein,Herzogtum Lauenburg,21521,IN
223,DEF06,Schleswig-Holstein,Schleswig-Holstein,Herzogtum Lauenburg,22959,IN
224,DEF06,Schleswig-Holstein,Schleswig-Holstein,Herzogtum Lauenburg,23883,IN
225,DEF08,Schleswig-Holstein,Schleswig-Holstein,Ostholstein,23738,IN
226,DEF08,Schleswig-Holstein,Schleswig-Holstein,Ostholstein,23730,IN
227,DEF08,Schleswig-Holstein,Schleswig-Holstein,Ostholstein,23744,IN
228,DEF09,Schleswig-Holstein,Schleswig-Holstein,Pinneberg,22869,PU
229,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,24241,IN
230,DEF0D,Schleswig-Holstein,Schleswig-Holstein,Segeberg,23867,IN
231,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,23843,IN
232,DEF0F,Schleswig-Holstein,Schleswig-Holstein,Stormarn,23863,IN
233,DE932,Niedersachsen,Lüneburg,Cuxhaven,21785,IN
234,DE933,Niedersachsen,Lüneburg,Harburg,21256,IN
235,DE933,Niedersachsen,Lüneburg,Harburg,21266,IN
236,DE933,Niedersachsen,Lüneburg,Harburg,21439,IN
237,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21382,IN
238,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21447,IN
239,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21522,IN
240,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21449,IN
241,DE935,Niedersachsen,Lüneburg,"Lüneburg, Landkreis",21379,IN
242,DE939,Niedersachsen,Lüneburg,Stade,21702,IN
243,DE939,Niedersachsen,Lüneburg,Stade,21614,IN
244,DE939,Niedersachsen,Lüneburg,Stade,21706,IN
245,DE939,Niedersachsen,Lüneburg,Stade,21710,IN
249,DEF0E,Schleswig-Holstein,Schleswig-Holstein,Steinburg,25524,PR
250,DEF0E,Schleswig-Holstein,Schleswig-Holstein,Steinburg,25560,PR
251,DEF0E,Schleswig-Holstein,Schleswig-Holstein,Steinburg,25597,PR
252,DE914,Niedersachsen,Braunschweig,Gifhorn,29396,IN
253,DE927,Niedersachsen,Hannover,Nienburg (Weser),27324,PR
254,DE927,Niedersachsen,Hannover,Nienburg (Weser),27318,PR
255,DE927,Niedersachsen,Hannover,Nienburg (Weser),27246,PR
256,DE931,Niedersachsen,Lüneburg,Celle,29328,IN
257,DE931,Niedersachsen,Lüneburg,Celle,29342,IN
258,DE934,Niedersachsen,Lüneburg,Lüchow-Dannenberg,29472,PR
259,DE934,Niedersachsen,Lüneburg,Lüchow-Dannenberg,29471,PR
260,DE934,Niedersachsen,Lüneburg,Lüchow-Dannenberg,29465,PR
261,DE936,Niedersachsen,Lüneburg,Osterholz,28865,PU
262,DE93A,Niedersachsen,Lüneburg,Uelzen,29578,PR
263,DE93A,Niedersachsen,Lüneburg,Uelzen,29581,PR
264,DE93A,Niedersachsen,Lüneburg,Uelzen,29582,PR
265,DE93A,Niedersachsen,Lüneburg,Uelzen,29584,PR
266,DE93A,Niedersachsen,Lüneburg,Uelzen,29394,PR
267,DE93A,Niedersachsen,Lüneburg,Uelzen,29525,PR
268,DE93B,Niedersachsen,Lüneburg,Verden,27308,IN
269,DE946,Niedersachsen,Weser-Ems,Ammerland,26160,IN
270,DE947,Niedersachsen,Weser-Ems,Aurich,26548,IN
271,DE949,Niedersachsen,Weser-Ems,Emsland,26906,PR
272,DE94A,Niedersachsen,Weser-Ems,Friesland (D),26441,IN
273,DE94D,Niedersachsen,Weser-Ems,"Oldenburg, Landkreis",27801,IN
274,DE94D,Niedersachsen,Weser-Ems,"Oldenburg, Landkreis",26203,IN
275,DE94H,Niedersachsen,Weser-Ems,Wittmund,26474,PR
276,DE914,Niedersachsen,Braunschweig,Gifhorn,38477,IN
277,DE914,Niedersachsen,Braunschweig,Gifhorn,38471,IN
278,DE914,Niedersachsen,Braunschweig,Gifhorn,38474,IN
279,DE916,Niedersachsen,Braunschweig,Goslar,38685,IN
280,DE917,Niedersachsen,Braunschweig,Helmstedt,38464,IN
281,DE917,Niedersachsen,Braunschweig,Helmstedt,38375,IN
282,DE917,Niedersachsen,Braunschweig,Helmstedt,38350,IN
283,DE917,Niedersachsen,Braunschweig,Helmstedt,38372,IN
284,DE918,Niedersachsen,Braunschweig,Northeim,37581,PR
285,DE918,Niedersachsen,Braunschweig,Northeim,37170,PR
286,DE91A,Niedersachsen,Braunschweig,Peine,31249,IN
287,DE91A,Niedersachsen,Braunschweig,Peine,38159,IN
288,DE91A,Niedersachsen,Braunschweig,Peine,31241,IN
289,DE91A,Niedersachsen,Braunschweig,Peine,31246,IN
290,DE91B,Niedersachsen,Braunschweig,Wolfenbüttel,38271,IN
291,DE91B,Niedersachsen,Braunschweig,Wolfenbüttel,38170,IN
292,DE91B,Niedersachsen,Braunschweig,Wolfenbüttel,38315,IN
293,DE91B,Niedersachsen,Braunschweig,Wolfenbüttel,38319,IN
294,DE91B,Niedersachsen,Braunschweig,Wolfenbüttel,38327,IN
304,DE929,Niedersachsen,Hannover,Region Hannover,31515,PU
305,DE923,Niedersachsen,Hannover,Hameln-Pyrmont,31840,IN
306,DE925,Niedersachsen,Hannover,Hildesheim,31157,IN
307,DE926,Niedersachsen,Hannover,Holzminden,37639,PR
308,DE926,Niedersachsen,Hannover,Holzminden,37699,PR
309,DE927,Niedersachsen,Hannover,Nienburg (Weser),31628,PR
310,DE927,Niedersachsen,Hannover,Nienburg (Weser),31636,PR
311,DE927,Niedersachsen,Hannover,Nienburg (Weser),31595,PR
312,DE927,Niedersachsen,Hannover,Nienburg (Weser),31600,PR
313,DE927,Niedersachsen,Hannover,Nienburg (Weser),31613,PR
314,DE928,Niedersachsen,Hannover,Schaumburg,31710,IN
315,DE928,Niedersachsen,Hannover,Schaumburg,31693,IN
316,DE928,Niedersachsen,Hannover,Schaumburg,31691,IN
317,DE928,Niedersachsen,Hannover,Schaumburg,31555,IN
318,DE939,Niedersachsen,Lüneburg,Stade,21714,IN
319,DE939,Niedersachsen,Lüneburg,Stade,21635,IN
320,DE40I,Brandenburg,Brandenburg,Uckermark,03202,PR
321,DE804,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,"Schwerin, Kreisfreie Stadt",19053,IN
322,DE804,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,"Schwerin, Kreisfreie Stadt",19055,IN
323,DE804,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,"Schwerin, Kreisfreie Stadt",19057,IN
324,DE804,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,"Schwerin, Kreisfreie Stadt",19059,IN
325,DE804,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,"Schwerin, Kreisfreie Stadt",19061,IN
326,DE804,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,"Schwerin, Kreisfreie Stadt",19063,IN
351,DEE08,Sachsen-Anhalt,Sachsen-Anhalt,Burgenland (D),06628,PR
352,DEE09,Sachsen-Anhalt,Sachsen-Anhalt,Harz,06493,IN
353,DEE0A,Sachsen-Anhalt,Sachsen-Anhalt,Mansfeld-Südharz,06313,PR
354,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28195,PU
355,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28197,PU
356,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28199,PU
357,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28201,PU
358,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28203,PU
359,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28205,PU
360,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28207,PU
361,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28209,PU
362,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28211,PU
363,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28213,PU
364,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28215,PU
365,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28217,PU
366,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28219,PU
367,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28237,PU
368,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28239,PU
369,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28259,PU
370,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28277,PU
371,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28279,PU
372,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28307,PU
373,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28309,PU
374,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28325,PU
375,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28327,PU
376,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28329,PU
377,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28335,PU
378,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28355,PU
379,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28357,PU
380,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28359,PU
381,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28717,PU
382,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28719,PU
383,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28755,PU
384,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28757,PU
385,DE938,Niedersachsen,Lüneburg,Soltau-Fallingbostel,29646,PR
386,DE93A,Niedersachsen,Lüneburg,Uelzen,29596,PR
387,DE712,Hessen,Darmstadt,"Frankfurt am Main, Kreisfreie Stadt",60486,PU
388,DE712,Hessen,Darmstadt,"Frankfurt am Main, Kreisfreie Stadt",60487,PU
389,DE712,Hessen,Darmstadt,"Frankfurt am Main, Kreisfreie Stadt",60488,PU
390,DE712,Hessen,Darmstadt,"Frankfurt am Main, Kreisfreie Stadt",60489,PU
391,DE712,Hessen,Darmstadt,"Frankfurt am Main, Kreisfreie Stadt",60528,PU
392,DE712,Hessen,Darmstadt,"Frankfurt am Main, Kreisfreie Stadt",60529,PU
393,DE712,Hessen,Darmstadt,"Frankfurt am Main, Kreisfreie Stadt",60549,PU
394,DE712,Hessen,Darmstadt,"Frankfurt am Main, Kreisfreie Stadt",60594,PU
395,DE712,Hessen,Darmstadt,"Frankfurt am Main, Kreisfreie Stadt",60596,PU
396,DE712,Hessen,Darmstadt,"Frankfurt am Main, Kreisfreie Stadt",60598,PU
397,DE712,Hessen,Darmstadt,"Frankfurt am Main, Kreisfreie Stadt",60599,PU
398,DE719,Hessen,Darmstadt,Main-Kinzig-Kreis,61137,IN
399,DE71E,Hessen,Darmstadt,Wetteraukreis,61231,PU
400,DE71E,Hessen,Darmstadt,Wetteraukreis,61203,PU
401,DE71E,Hessen,Darmstadt,Wetteraukreis,61200,PU
402,DEB12,Rheinland-Pfalz,Koblenz,Ahrweiler,53426,IN
403,DEB12,Rheinland-Pfalz,Koblenz,Ahrweiler,53520,IN
404,DEB12,Rheinland-Pfalz,Koblenz,Ahrweiler,53489,IN
405,DEB12,Rheinland-Pfalz,Koblenz,Ahrweiler,56745,IN
406,DEB13,Rheinland-Pfalz,Koblenz,Altenkirchen (Westerwald),57520,IN
407,DEB13,Rheinland-Pfalz,Koblenz,Altenkirchen (Westerwald),57586,IN
408,DEB14,Rheinland-Pfalz,Koblenz,Bad Kreuznach,55585,IN
409,DEB14,Rheinland-Pfalz,Koblenz,Bad Kreuznach,55593,IN
416,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,53562,IN
417,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,56588,IN
418,DEB18,Rheinland-Pfalz,Koblenz,Neuwied,53578,IN
419,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,56112,IN
420,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,56132,IN
421,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,56133,IN
422,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,56340,IN
423,DEB1A,Rheinland-Pfalz,Koblenz,Rhein-Lahn-Kreis,56346,IN
424,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,57627,PR
425,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,56470,PR
426,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,56414,PR
427,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,57629,PR
428,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,57644,PR
429,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,54492,PR
430,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,54498,PR
431,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,54426,PR
432,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,54526,PR
433,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54689,PR
434,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54614,PR
435,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54619,PR
436,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54529,PR
437,DEB24,Rheinland-Pfalz,Trier,Daun,54578,PR
438,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54441,IN
439,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54338,IN
440,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54422,IN
441,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54317,IN
442,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54311,IN
443,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54459,IN
444,DEB3B,Rheinland-Pfalz,Rheinhessen-Pfalz,Alzey-Worms,55597,PR
445,DEB3B,Rheinland-Pfalz,Rheinhessen-Pfalz,Alzey-Worms,55599,PR
446,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,55411,PU
447,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,55257,PU
448,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,55218,PU
449,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,55437,PU
450,DEE04,Sachsen-Anhalt,Sachsen-Anhalt,Altmarkkreis Salzwedel,39619,PR
451,DEE07,Sachsen-Anhalt,Sachsen-Anhalt,Börde,39393,IN
452,DEE06,Sachsen-Anhalt,Sachsen-Anhalt,Jerichower Land,39288,PR
453,DEE0C,Sachsen-Anhalt,Sachsen-Anhalt,Salzland,39435,IN
454,DEE0C,Sachsen-Anhalt,Sachsen-Anhalt,Salzland,39439,IN
455,DEE0D,Sachsen-Anhalt,Sachsen-Anhalt,Stendal,39599,PR
456,DE94H,Niedersachsen,Weser-Ems,Wittmund,26409,PR
457,DEF05,Schleswig-Holstein,Schleswig-Holstein,Dithmarschen,25721,PR
458,DEF05,Schleswig-Holstein,Schleswig-Holstein,Dithmarschen,25724,PR
459,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25852,PR
460,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25938,PR
461,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25999,PR
462,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25926,PR
463,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25842,PR
464,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25946,PR
465,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25899,PR
466,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25882,PR
467,DEF09,Schleswig-Holstein,Schleswig-Holstein,Pinneberg,25474,PU
468,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,25575,IN
469,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28759,PU
470,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28777,PU
471,DE501,Bremen,Bremen,"Bremen, Kreisfreie Stadt",28779,PU
472,DEF05,Schleswig-Holstein,Schleswig-Holstein,Dithmarschen,25719,PR
473,DEF05,Schleswig-Holstein,Schleswig-Holstein,Dithmarschen,25776,PR
474,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25850,PR
475,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25813,PR
476,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25875,PR
477,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25864,PR
478,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25885,PR
479,DEF07,Schleswig-Holstein,Schleswig-Holstein,Nordfriesland,25832,PR
480,DEF09,Schleswig-Holstein,Schleswig-Holstein,Pinneberg,25336,PU
481,DEF09,Schleswig-Holstein,Schleswig-Holstein,Pinneberg,25492,PU
482,DEF09,Schleswig-Holstein,Schleswig-Holstein,Pinneberg,25488,PU
483,DEF09,Schleswig-Holstein,Schleswig-Holstein,Pinneberg,25495,PU
484,DEF09,Schleswig-Holstein,Schleswig-Holstein,Pinneberg,25499,PU
485,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,24358,IN
486,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,24797,IN
487,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,24805,IN
488,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,24361,IN
489,DEF0B,Schleswig-Holstein,Schleswig-Holstein,Rendsburg-Eckernförde,24816,IN
490,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,24855,IN
491,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,24869,IN
492,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,24870,IN
493,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,24879,IN
494,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,24891,IN
495,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,24850,IN
496,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,24899,IN
497,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,24395,IN
498,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,24955,IN
499,DEF0C,Schleswig-Holstein,Schleswig-Holstein,Schleswig-Flensburg,24963,IN
500,DEF0D,Schleswig-Holstein,Schleswig-Holstein,Segeberg,24626,IN
501,DEF0D,Schleswig-Holstein,Schleswig-Holstein,Segeberg,24628,IN
502,DEF0D,Schleswig-Holstein,Schleswig-Holstein,Segeberg,24598,IN
503,DEF0D,Schleswig-Holstein,Schleswig-Holstein,Segeberg,24641,IN
504,DEF0E,Schleswig-Holstein,Schleswig-Holstein,Steinburg,25579,PR
505,DEF0E,Schleswig-Holstein,Schleswig-Holstein,Steinburg,25588,PR
512,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,56410,PR
513,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,56235,PR
514,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,57642,PR
515,DEB1B,Rheinland-Pfalz,Koblenz,Westerwaldkreis,56472,PR
516,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,56861,PR
517,DEB22,Rheinland-Pfalz,Trier,Bernkastel-Wittlich,54516,PR
518,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54666,PR
519,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54655,PR
520,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54636,PR
521,DEB23,Rheinland-Pfalz,Trier,Bitburg-Prüm,54616,PR
522,DEB24,Rheinland-Pfalz,Trier,Daun,54552,PR
523,DEB24,Rheinland-Pfalz,Trier,Daun,54574,PR
524,DEB24,Rheinland-Pfalz,Trier,Daun,54611,PR
525,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54340,IN
526,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54329,IN
527,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54331,IN
528,DEB25,Rheinland-Pfalz,Trier,Trier-Saarburg,54306,IN
529,DEB3B,Rheinland-Pfalz,Rheinhessen-Pfalz,Alzey-Worms,55286,PR
530,DEB3B,Rheinland-Pfalz,Rheinhessen-Pfalz,Alzey-Worms,55288,PR
531,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,55270,PU
532,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,55296,PU
533,DEB3J,Rheinland-Pfalz,Rheinhessen-Pfalz,Mainz-Bingen,55276,PU
534,DEE04,Sachsen-Anhalt,Sachsen-Anhalt,Altmarkkreis Salzwedel,39638,PR
535,DEE04,Sachsen-Anhalt,Sachsen-Anhalt,Altmarkkreis Salzwedel,39649,PR
536,DEE06,Sachsen-Anhalt,Sachsen-Anhalt,Jerichower Land,39317,PR
537,DEE0C,Sachsen-Anhalt,Sachsen-Anhalt,Salzland,39434,IN
538,DEE0C,Sachsen-Anhalt,Sachsen-Anhalt,Salzland,39444,IN
539,DEE0D,Sachsen-Anhalt,Sachsen-Anhalt,Stendal,39606,PR
540,DE94B,Niedersachsen,Weser-Ems,Grafschaft Bentheim,49824,IN
541,DE94E,Niedersachsen,Weser-Ems,"Osnabrück, Landkreis",49565,IN
542,DEE0D,Sachsen-Anhalt,Sachsen-Anhalt,Stendal,39629,PR
543,DE115,Baden-Württemberg,Stuttgart,Ludwigsburg,74379,PU
544,DE116,Baden-Württemberg,Stuttgart,Rems-Murr-Kreis,71554,PU
545,DE118,Baden-Württemberg,Stuttgart,"Heilbronn, Landkreis",74232,IN
546,DE118,Baden-Württemberg,Stuttgart,"Heilbronn, Landkreis",74336,IN
547,DE118,Baden-Württemberg,Stuttgart,"Heilbronn, Landkreis",74337,IN
548,DE118,Baden-Württemberg,Stuttgart,"Heilbronn, Landkreis",75031,IN
549,DE118,Baden-Württemberg,Stuttgart,"Heilbronn, Landkreis",74235,IN
550,DE118,Baden-Württemberg,Stuttgart,"Heilbronn, Landkreis",74831,IN
551,DE118,Baden-Württemberg,Stuttgart,"Heilbronn, Landkreis",74832,IN
552,DE118,Baden-Württemberg,Stuttgart,"Heilbronn, Landkreis",74249,IN
553,DE118,Baden-Württemberg,Stuttgart,"Heilbronn, Landkreis",74172,IN
554,DE118,Baden-Württemberg,Stuttgart,"Heilbronn, Landkreis",74254,IN
555,DE11A,Baden-Württemberg,Stuttgart,Schwäbisch Hall,74523,PR
556,DE11A,Baden-Württemberg,Stuttgart,Schwäbisch Hall,74538,PR
557,DE11A,Baden-Württemberg,Stuttgart,Schwäbisch Hall,74547,PR
558,DE11A,Baden-Württemberg,Stuttgart,Schwäbisch Hall,74597,PR
559,DE11D,Baden-Württemberg,Stuttgart,Ostalbkreis,73540,IN
560,DE11D,Baden-Württemberg,Stuttgart,Ostalbkreis,73450,IN
561,DE11D,Baden-Württemberg,Stuttgart,Ostalbkreis,73495,IN
562,DE11D,Baden-Württemberg,Stuttgart,Ostalbkreis,73469,IN
563,DE127,Baden-Württemberg,Karlsruhe,Neckar-Odenwald-Kreis,74740,PR
564,DE127,Baden-Württemberg,Karlsruhe,Neckar-Odenwald-Kreis,74821,PR
565,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,69250,PU
566,DE128,Baden-Württemberg,Karlsruhe,Rhein-Neckar-Kreis,74939,PU
567,DE12A,Baden-Württemberg,Karlsruhe,Calw,72202,PR
568,DE12B,Baden-Württemberg,Karlsruhe,Enzkreis,75217,PU
